"Column1","Column2","Column3","Column4","Column5"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","811895","EMBALAGEM PARA MOTOR PIVO ROBÔ AGL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813549","JUNÇÃO POSICIONADORA PIVO ROBÔ - ZINCADO","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","811896","MANUAL DE INSTAÇÃO PIVO ROBÔ","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813556","ARRUELA DA BUCHA DE REDUÇÃO DA PIVO ROBÔ - ZINCADO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401035","ARRUELA LISA M10 ZI","4"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401201","PORCA PARLOCK MA 8MM ZB","8"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","916312","RODA ALUMÍNIO 8"" COM PNEU MACIÇO 12"" PARA EIXO DE 1"" SEM ROLAMENTO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401131","PARAF. SEXT. INTER. CC. M8-1,25 -20MM OXI","8"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813555","BRAÇO ARTICULADO DO PIVO ROBÔ - ZINCADO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","103141","CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-4P L350 WITH L15 RED/BLACK BOX (BLK-PH-4P L315 WITH L15)","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","102806","MICRO CHAVE NS0-040D PARA BV CORRENTE","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","103131","CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-3P L500 BOX (BLK-PH-3P L500)","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","101311","CAPACITOR FIXO C/DIELETRICO DE POLIPROPILENO BIORIENTADO P/MOTORES CMRW CANECA PLASTICA 50uf 250V 50","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","103064","CONECTOR FÊMEA EC601V-5.08-3P GREEN BAG/BULK (EC601V-5.08-3P)","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","103130","CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-3P L180 BOX (BLK-PH-3P L180)","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","208003","IMÃ DE FERRITE - B40X20X10MM","2"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","208006","ANEL ENCODER - ROUND MAGNET","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","401006","PARAFUSO 4.8 X 19 PN. PH - ZI","2"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","401014","PARAFUSO 2.9 X 6.5 A/A PAN PHS ZI","8"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","401044","PARAFUSO A/A PAN PHS 2.9 X 9.5","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","401121","ABRAÇADEIRA UV PRETA 202X3,7","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","401143","ABRAÇADEIRA UV PRETA 100 X 2,5","1"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","401161","PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 20MM T25","9"
"2009013","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ EX","401169","PF JMP PAN PHS 3,5X14MM ZI","4"
