"Column1","Column2","Column3","Column4","Column5"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813025","VENTOINHA DOS MOTORES","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813033","TAMPA DE PROTEÇÃO DA VENTOINHA","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","402018","ESPAGUETE LISO 10MMX150MM","0.15"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813270","CARCAÇA DE MOTOR BV/PIVO SUPERIOR","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","811311","ETIQUETA ADES. BOPP FOSCO C/DFAM 50MM X 25MM X 02 CAR","2"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813271","CARCAÇA DE MOTOR BV/PIVO INFERIOR","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813108","SEM FIM DE DUAS ENTRADAS AÇO BV ANTIGO/ BV3/ BV4","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","411017","ROLAMENTOS 6201-08 ZZ C3","2"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","402015","ANEL ELÁSTICO E12","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","403047","MOLA DO FREIO MOTOR PIVOTANTE/ NEW BV","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813524","COPO DE FREIO PIVOTANTE/ NEW BV SPEED","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813412","DISCO DE FRICÇÃO DE CELEROM Ø20MM","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813043","BUCHA DE CENTRAGEM DO SEM FIM DO BASCULANTE","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","103064","CONECTOR FÊMEA EC601V-5.08-3P GREEN BAG/BULK (EC601V-5.08-3P)","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","5"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","401160","PARAFUSO MQ HXL M5 X 16MM RI T25 ZBR","6"
